ANO_EJE;FECHA_CORTE;SECTOR;PLIEGO;UNIDAD_EJECUTORA;SEC_EJEC;PROGRAMA_PPTAL;TIPO_PROD_PROY;PRODUCTO_PROYECTO;TIPO_ACT_OBRA_AC;ACTIV_OBRA_ACCINV;FUNCION;DIVISION_FN;GRUPO_FN;META;FINALIDAD;UNIDAD_MEDIDA;CANT_META_ANUAL;CANT_META_SEM;AVAN_FISICO_ANUAL;AVAN_FISICO_SEM;SEC_FUNC;DEPARTAMENTO_META;PROVINCIA_META;DISTRITO_META;FUENTE_FINANC;RUBRO;CATEGORIA_GASTO;TIPO_TRANSACCION;GENERICA;SUBGENERICA;SUBGENERICA_DET;ESPECIFICA;ESPECIFICA_DET;MTO_PIA;MTO_MODIFICACIONES;MTO_PIM;MTO_CERTIFICADO;MTO_COMPRO_ANUAL;MTO_AT_COMP_01;MTO_AT_COMP_02;MTO_AT_COMP_03;MTO_AT_COMP_04;MTO_AT_COMP_05;MTO_AT_COMP_06;MTO_AT_COMP_07;MTO_AT_COMP_08;MTO_AT_COMP_09;MTO_AT_COMP_10;MTO_AT_COMP_11;MTO_AT_COMP_12;MTO_DEVENGA_01;MTO_DEVENGA_02;MTO_DEVENGA_03;MTO_DEVENGA_04;MTO_DEVENGA_05;MTO_DEVENGA_06;MTO_DEVENGA_07;MTO_DEVENGA_08;MTO_DEVENGA_09;MTO_DEVENGA_10;MTO_DEVENGA_11;MTO_DEVENGA_12;MTO_GIRADO_01;MTO_GIRADO_02;MTO_GIRADO_03;MTO_GIRADO_04;MTO_GIRADO_05;MTO_GIRADO_06;MTO_GIRADO_07;MTO_GIRADO_08;MTO_GIRADO_09;MTO_GIRADO_10;MTO_GIRADO_11;MTO_GIRADO_12;MTO_PAGADO_01;MTO_PAGADO_02;MTO_PAGADO_03;MTO_PAGADO_04;MTO_PAGADO_05;MTO_PAGADO_06;MTO_PAGADO_07;MTO_PAGADO_08;MTO_PAGADO_09;MTO_PAGADO_10;MTO_PAGADO_11;MTO_PAGADO_12
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;182;182;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;1.COMPRA_DE_BIENES;11.SUMINISTROS_PARA_MANTENIMIENTO_Y_REPARACION;1.SUMINISTROS_PARA_MANTENIMIENTO_Y_REPARACION;2.PARA_VEHICULOS;119100;-5000;114100;56827.56;56122.36;8470;4384.18;2700;188;1163.7;0;1869.72;500;10610.48;6233.79;13654.02;6348.47;8820;4384.18;3950;188;1163.7;-1250;1869.72;500;10669.5;4094.77;15854.02;5878.47;8820;4152.18;2467;0;0;-162;2580.6;1030.14;9630.5;5153.77;16571.7;5878.47;8820;4384.18;3950;188;1163.7;0;1869.72;500;10669.5;6653.79;13939.22;13939.22
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;180;180;170;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;4.SERVICIOS_DE_PROCESAMIENTO_DE_DATOS_E_INFORMATICA;99.OTROS_SERVICIOS_DE_INFORMATICA;1018576;-256012;762564;717580.79;694681.25;133529.9;196490.83;0;0;0;31084.97;0;66447.33;3177.24;8946.6;97570.05;157434.33;0;52895.9;20559.9;16636.68;0;84107.55;21806.47;45662.77;59528.98;17110;4377.24;371995.76;0;52895.9;20559.9;11836.68;4416;68091.9;37438.12;26876.92;79082.83;17110;3321.24;373051.76;133529.9;196490.83;0;0;0;31084.97;0;66447.33;3177.24;8946.6;97570.05;97570.05
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000652.EMPRESAS_OPERADORAS_CUENTAN_CON_MECANISMOS_PARA_BRINDAR_ESQUEMAS_TARIFARIOS_ACCESIBLES_AL_USUARIO;5.ACTIVIDAD;5005015.INVESTIGACIONES_PRELIMINARES_Y_SOLUCION_DE_CONTROVERSIAS;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135552.INVESTIGACIONES_PRELIMINARES_Y_SOLUCION_DE_CONTROVERSIAS;00053.EXPEDIENTE_RESUELTO;10;6;22;6;4;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;1.ESCOLARIDAD,_AGUINALDOS_Y_GRATIFICACIONES;3.BONIFICACION_POR_ESCOLARIDAD;2400;0;2400;2400;2400;2400;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;0;0;0;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000006.ACCIONES_DE_CONTROL_Y_AUDITORIA;16.COMUNICACIONES;006.GESTION;0012.CONTROL_INTERNO;1;0023404.ACCIONES_DE_CONTROL_Y_AUDITORIA;00155.PORCENTAJE;180;180;166;166;15;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;3.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;1.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;2.SERVICIOS_DE_SEGURIDAD_Y_VIGILANCIA;4014;1813;5827;5198.91;5198.91;0;769.1;2206.47;0;0;0;0;0;2223.34;0;0;0;0;0;0;384.55;0;0;384.55;0;384.55;555.83;2031.01;1458.42;0;0;0;384.55;0;0;384.55;0;384.55;555.83;2031.01;1458.42;0;769.1;2206.47;0;0;0;0;0;2223.34;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00279.LOCALIDADES_SUPERVISADAS;13920;5200;17406;4590;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;1.PASAJES_Y_GASTOS_DE_TRANSPORTE;58454;-9124;49330;5068.85;5068.85;0;2497.35;0;0;0;0;0;330;730;671.5;840;0;780;2458.35;1064;0;0;-1805;0;400;1590;681.5;1020;-1120;580;1022.93;1569.42;0;0;-675;0;400;1410;861.5;1020;-1120;860;3038.35;0;0;0;0;0;400;1660;1611.5;1160;1160
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00279.LOCALIDADES_SUPERVISADAS;13920;5200;17406;4590;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;6.GASTOS_DE_CAPITAL;2.GASTOS_PRESUPUESTARIOS;6.ADQUISICION_DE_ACTIVOS_NO_FINANCIEROS;3.ADQUISICION_DE_VEHICULOS,_MAQUINARIAS_Y_OTROS;2.ADQUISICION_DE_MAQUINARIAS,_EQUIPO_Y_MOBILIARIO;3.ADQUISICION_DE_EQUIPOS_INFORMATICOS_Y_DE_COMUNICACIONES;1.EQUIPOS_COMPUTACIONALES_Y_PERIFERICOS;0;45218;45218;23827.27;23826.9;0;0;0;0;0;0;0;0;0;0;0;23826.9;0;0;0;0;0;0;0;0;0;0;0;23826.9;0;0;0;0;0;0;0;0;0;0;0;23826.9;0;0;0;0;0;0;0;0;0;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005018.SOLUCION_DE_QUEJAS_Y_APELACIONES,_Y_SANCIONES_POR_INCUMPLIMIENTO_DE_RESOLUCIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135555.SOLUCION_DE_QUEJAS_Y_APELACIONES,_Y_SANCIONES_POR_INCUMPLIMIENTO_DE_RESOLUCIONES;00053.EXPEDIENTE_RESUELTO;292000;120000;333656;136540;7;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;6.SERVICIOS_ADMINISTRATIVOS,_FINANCIEROS_Y_DE_SEGUROS;1.SERVICIOS_ADMINISTRATIVOS;2.GASTOS_NOTARIALES;0;975;975;715;715;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;0;130;325;65;0;0;0;0;0;0;0;195;0;130;325;65;715;0;0;0;0;0;0;0;0;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005596.MARCO_NORMATIVO_DE_PROTECCION_AL_USUARIO;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0160811.MARCO_NORMATIVO_DE_PROTECCION_AL_USUARIO;00174.NORMA_APROBADA;8;8;18;8;10;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;5.PRACTICANTES,_SECIGRISTAS_Y_SIMILARES;2.PROPINAS_PARA_PRACTICANTES;42900;0;42900;8287.5;8287.5;1000;1000;1000;1000;1000;1500;1000;400;387.5;0;0;0;1000;1000;1000;1000;1000;1500;1000;400;387.5;0;0;0;1000;1000;1000;1000;1000;1500;1000;400;387.5;0;0;0;1000;1000;1000;1000;1000;1500;1000;400;387.5;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;182;182;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;1.COMPRA_DE_BIENES;5.MATERIALES_Y__UTILES;99.OTROS;99.OTROS;13170;-1180;11990;3593.1;3593.1;3400;21.4;114.8;0;0;19.4;0;0;0;0;37.5;0;3700;21.4;114.8;0;0;19.4;0;0;0;0;37.5;-300;3700;21.4;114.8;0;0;19.4;0;0;0;0;37.5;-300;3700;21.4;114.8;0;0;19.4;0;0;0;0;37.5;37.5
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;182;182;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;3.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;1.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;2.SERVICIOS_DE_SEGURIDAD_Y_VIGILANCIA;1669883;-177237;1492646;1232455.55;1135180.2;181292.07;187500.04;469860.22;0;0;0;0;0;286321.77;0;9739.43;466.67;5240;90628.32;24897.96;87738.54;11449.38;-2974.69;81888.56;13568.24;87656.87;74070.44;396902.56;264114.02;5240;71205.87;38935.91;90148.35;8474.69;2974.69;81888.56;13568.24;87656.87;74070.44;396902.56;264114.02;181292.07;187500.04;469860.22;0;0;0;0;0;286321.77;0;9739.43;9739.43
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;180;180;170;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;5.ALQUILERES_DE_MUEBLES_E_INMUEBLES;1.ALQUILERES_DE_MUEBLES_E_INMUEBLES;4.DE_MAQUINARIAS_Y_EQUIPOS;132696;-48646;84050;66984.05;66984.05;0;24233.35;0;16875.27;0;0;25875.43;0;0;0;0;0;0;8077.78;8156.99;0;8135.91;0;0;0;16737.94;10859.28;6216.04;8800.11;0;8077.78;8156.99;0;8135.91;0;0;0;16737.94;10859.28;6216.04;8800.11;0;24233.35;0;16875.27;0;0;25875.43;0;0;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000002.CONDUCCION_Y_ORIENTACION_SUPERIOR;16.COMUNICACIONES;006.GESTION;0007.DIRECCION_Y_SUPERVISION_SUPERIOR;1;0083907.CONDUCCION_Y_DIRECCION_DE_LA_GESTION_INSTITUCIONAL;00155.PORCENTAJE;190;190;184;168;12;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;4.SERVICIOS_DE_PROCESAMIENTO_DE_DATOS_E_INFORMATICA;99.OTROS_SERVICIOS_DE_INFORMATICA;26883;10597;37480;37479.4;36593.68;0;6936.71;0;0;0;878.82;0;2991.45;226.95;0;0;25559.75;0;0;0;1810.8;0;2450.16;878.82;3856.4;0;0;226.95;27370.55;0;0;0;1810.8;0;0;3328.98;864.95;2991.45;0;226.95;27370.55;0;6936.71;0;0;0;878.82;0;2991.45;226.95;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000001.PLANEAMIENTO_Y_PRESUPUESTO;16.COMUNICACIONES;004.PLANEAMIENTO_GUBERNAMENTAL;0005.PLANEAMIENTO_INSTITUCIONAL;1;0094195.PLANIFICACION_Y_PRESUPUESTO;00155.PORCENTAJE;180;180;178;178;11;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;1.PERSONAL_ADMINISTRATIVO;1.PERSONAL_ADMINISTRATIVO;4.PERSONAL_CON_CONTRATO_A_PLAZO_INDETERMINADO_(REGIMEN_LABORAL_PRIVADO);1072830;42434;1115264;1115263.55;1115263.55;84493.25;85921.01;89260.3;95384.33;95034.33;93591;92624.33;94491;97251;96131;96131;94951;84343.25;86071.01;77055.3;107589.33;95034.33;93591;92624.33;94491;97251;96131;96131;94951;68504.39;74494.75;101354.87;83664.43;83095.22;105711.57;104507.69;94490.36;98420.1;95012.33;96042.58;109965.26;84493.25;85921.01;89260.3;95384.33;95034.33;93591;92624.33;94491;97251;96131;96131;96131
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00279.LOCALIDADES_SUPERVISADAS;13920;5200;17406;4590;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;8.CONTRATO_ADMINISTRATIVO_DE_SERVICIOS;1.CONTRATO_ADMINISTRATIVO_DE_SERVICIOS;5.VACACIONES_TRUNCAS_DE_C.A.S.;0;9176;9176;9008.33;9008.33;0;0;2800;3875;0;0;2333.33;0;0;0;0;0;0;0;2800;3875;0;0;2333.33;0;0;0;0;0;0;0;2800;499.87;3065.13;310;264.83;2068.5;0;0;0;0;0;0;2800;3875;0;0;2333.33;0;0;0;0;0
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;182;182;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;1.COMPRA_DE_BIENES;5.MATERIALES_Y__UTILES;4.ELECTRICIDAD,_ILUMINACION_Y_ELECTRONICA;1.ELECTRICIDAD,_ILUMINACION_Y_ELECTRONICA;7300;600;7900;3535.5;3535.5;1905;123.9;493.9;58;0;0;0;0;48;18;507.7;381;2290;123.9;518.9;58;0;-80;0;0;48;18;507.7;51;2290;123.9;518.9;0;0;-46;0;0;0;72;120.7;456;2290;123.9;518.9;58;0;0;0;0;48;18;507.7;507.7
2020;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;182;182;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;5.OTROS_GASTOS;4.PAGO_DE_IMPUESTOS,__DERECHOS_ADMINISTRATIVOS_Y_MULTAS_GUBERNAMENTALES;3.AL_GOBIERNO_LOCAL;1.IMPUESTOS;1.IMPUESTOS;12720;-4510;8210;2282.47;2282.47;2282.47;0;0;0;0;0;0;0;0;0;0;0;4340;0;0;0;0;0;0;0;0;0;0;-2057.53;4340;0;0;0;0;0;0;0;0;0;0;-2057.53;4340;0;0;0;0;0;0;0;0;0;0;0
